%  columns="iteration, evaluation, void, void, void, xmean" (startseed=2960232141, 2016/01/13 19:41:57.7)
38 305 0 0 0 3.546895e-01 -1.293477e+00 -8.028168e-01 -6.594037e-01 1.889850e+00 
39 313 0 0 0 3.339681e-01 -1.274361e+00 -7.750879e-01 -6.340738e-01 1.892082e+00 
40 321 0 0 0 3.328075e-01 -1.292416e+00 -8.096087e-01 -6.805077e-01 1.870718e+00 
41 329 0 0 0 3.506593e-01 -1.311980e+00 -7.837852e-01 -6.409764e-01 1.822604e+00 
42 337 0 0 0 3.742771e-01 -1.276053e+00 -7.775273e-01 -5.812940e-01 1.871835e+00 
43 345 0 0 0 3.307787e-01 -1.300633e+00 -7.859063e-01 -5.816748e-01 1.842347e+00 
44 353 0 0 0 3.330445e-01 -1.289759e+00 -8.198687e-01 -5.923671e-01 1.853457e+00 
45 361 0 0 0 3.235384e-01 -1.301257e+00 -8.441587e-01 -5.871536e-01 1.856142e+00 
46 369 0 0 0 3.153051e-01 -1.267371e+00 -8.240083e-01 -5.134186e-01 1.894945e+00 
47 377 0 0 0 2.902529e-01 -1.269031e+00 -8.257070e-01 -4.878307e-01 1.880125e+00 
48 385 0 0 0 2.997860e-01 -1.304871e+00 -8.096334e-01 -4.570386e-01 1.888082e+00 
49 393 0 0 0 3.024192e-01 -1.287468e+00 -8.568560e-01 -4.613435e-01 1.916058e+00 
50 401 0 0 0 2.997751e-01 -1.317367e+00 -8.769642e-01 -5.330446e-01 1.884740e+00 
51 409 0 0 0 2.971129e-01 -1.305072e+00 -8.983896e-01 -5.838740e-01 1.840757e+00 
52 417 0 0 0 2.815102e-01 -1.307835e+00 -8.799750e-01 -5.172243e-01 1.851188e+00 
53 425 0 0 0 2.617053e-01 -1.320555e+00 -8.676265e-01 -4.911821e-01 1.830800e+00 
54 433 0 0 0 2.939904e-01 -1.303753e+00 -8.412362e-01 -4.660821e-01 1.851776e+00 
55 441 0 0 0 2.816490e-01 -1.343715e+00 -8.545552e-01 -4.703977e-01 1.862585e+00 
56 449 0 0 0 2.662895e-01 -1.329010e+00 -8.445799e-01 -4.374778e-01 1.885578e+00 
57 457 0 0 0 2.673866e-01 -1.327935e+00 -8.299539e-01 -4.355638e-01 1.876662e+00 
58 465 0 0 0 2.641689e-01 -1.319435e+00 -8.321151e-01 -4.364310e-01 1.831578e+00 
59 473 0 0 0 2.497423e-01 -1.295758e+00 -8.211686e-01 -4.463059e-01 1.809856e+00 
60 481 0 0 0 2.652636e-01 -1.311083e+00 -8.395376e-01 -4.746990e-01 1.822523e+00 
61 489 0 0 0 2.744593e-01 -1.292988e+00 -8.453670e-01 -4.899171e-01 1.847087e+00 
62 497 0 0 0 2.397029e-01 -1.300628e+00 -8.491124e-01 -5.089936e-01 1.828199e+00 
63 505 0 0 0 2.170485e-01 -1.288796e+00 -8.451776e-01 -4.962348e-01 1.793138e+00 
64 513 0 0 0 2.463603e-01 -1.325329e+00 -8.729715e-01 -5.104766e-01 1.854025e+00 
65 521 0 0 0 2.610280e-01 -1.332024e+00 -8.904204e-01 -5.195618e-01 1.860816e+00 
66 529 0 0 0 2.977419e-01 -1.335181e+00 -8.883576e-01 -4.705124e-01 1.913298e+00 
67 537 0 0 0 2.837291e-01 -1.334564e+00 -8.689894e-01 -4.940384e-01 1.902874e+00 
68 545 0 0 0 2.571585e-01 -1.327995e+00 -8.711099e-01 -5.020099e-01 1.849193e+00 
69 553 0 0 0 2.670746e-01 -1.331430e+00 -8.770265e-01 -5.106196e-01 1.870600e+00 
70 561 0 0 0 2.686899e-01 -1.333426e+00 -8.569144e-01 -4.934303e-01 1.870101e+00 
71 569 0 0 0 2.707095e-01 -1.323439e+00 -8.458819e-01 -4.912431e-01 1.869378e+00 
72 577 0 0 0 2.792596e-01 -1.326724e+00 -8.335902e-01 -4.688571e-01 1.875739e+00 
73 585 0 0 0 2.921138e-01 -1.324575e+00 -8.291082e-01 -4.701990e-01 1.894156e+00 
74 593 0 0 0 3.032357e-01 -1.322966e+00 -8.280907e-01 -4.643328e-01 1.907047e+00 
75 601 0 0 0 3.064816e-01 -1.316496e+00 -8.408120e-01 -4.743914e-01 1.907672e+00 
76 609 0 0 0 2.982669e-01 -1.310172e+00 -8.532383e-01 -4.900101e-01 1.886634e+00 
77 617 0 0 0 3.034843e-01 -1.313357e+00 -8.523763e-01 -4.882856e-01 1.901093e+00 
78 625 0 0 0 3.002786e-01 -1.314347e+00 -8.473048e-01 -4.804688e-01 1.898689e+00 
79 633 0 0 0 2.985130e-01 -1.320352e+00 -8.556477e-01 -4.919906e-01 1.893988e+00 
80 641 0 0 0 3.004324e-01 -1.313940e+00 -8.559111e-01 -4.795787e-01 1.904868e+00 
81 649 0 0 0 2.928364e-01 -1.322210e+00 -8.538578e-01 -4.872209e-01 1.894388e+00 
82 657 0 0 0 2.973217e-01 -1.316267e+00 -8.545803e-01 -4.826800e-01 1.896030e+00 
83 665 0 0 0 3.037982e-01 -1.313441e+00 -8.541050e-01 -4.738334e-01 1.906959e+00 
84 673 0 0 0 3.052013e-01 -1.313668e+00 -8.518862e-01 -4.670337e-01 1.912563e+00 
85 681 0 0 0 3.019639e-01 -1.312300e+00 -8.518478e-01 -4.717796e-01 1.905367e+00 
86 689 0 0 0 3.008666e-01 -1.314066e+00 -8.548854e-01 -4.750911e-01 1.900166e+00 
87 697 0 0 0 3.026230e-01 -1.312560e+00 -8.560951e-01 -4.730695e-01 1.901318e+00 
88 705 0 0 0 2.992699e-01 -1.313134e+00 -8.568706e-01 -4.740627e-01 1.897804e+00 
89 713 0 0 0 3.015212e-01 -1.314160e+00 -8.541568e-01 -4.709667e-01 1.900920e+00 
90 721 0 0 0 3.015614e-01 -1.313361e+00 -8.552357e-01 -4.723754e-01 1.901386e+00 
91 729 0 0 0 2.996433e-01 -1.311448e+00 -8.575779e-01 -4.747158e-01 1.900111e+00 
92 737 0 0 0 3.009098e-01 -1.310759e+00 -8.604380e-01 -4.736943e-01 1.900841e+00 
93 745 0 0 0 3.023228e-01 -1.310334e+00 -8.597717e-01 -4.730706e-01 1.902873e+00 
94 753 0 0 0 3.009991e-01 -1.311971e+00 -8.586415e-01 -4.729908e-01 1.901220e+00 
95 761 0 0 0 2.993159e-01 -1.311646e+00 -8.626812e-01 -4.767950e-01 1.898564e+00 
96 769 0 0 0 2.989215e-01 -1.309859e+00 -8.653376e-01 -4.811606e-01 1.894577e+00 
97 777 0 0 0 3.037210e-01 -1.308185e+00 -8.649013e-01 -4.758989e-01 1.901156e+00 
98 785 0 0 0 3.035484e-01 -1.308168e+00 -8.667327e-01 -4.768711e-01 1.900866e+00 
99 793 0 0 0 2.997417e-01 -1.308702e+00 -8.707264e-01 -4.829537e-01 1.895898e+00 
100 801 0 0 0 3.011375e-01 -1.307945e+00 -8.706081e-01 -4.822101e-01 1.896646e+00 
101 809 0 0 0 3.026612e-01 -1.307232e+00 -8.713082e-01 -4.812658e-01 1.898285e+00 
102 817 0 0 0 3.025204e-01 -1.306923e+00 -8.740174e-01 -4.851405e-01 1.896830e+00 
103 825 0 0 0 3.054449e-01 -1.304814e+00 -8.738847e-01 -4.824613e-01 1.899854e+00 
104 833 0 0 0 3.061707e-01 -1.303724e+00 -8.735790e-01 -4.817631e-01 1.898852e+00 
105 841 0 0 0 3.068265e-01 -1.302562e+00 -8.774799e-01 -4.840494e-01 1.898636e+00 
106 849 0 0 0 3.071572e-01 -1.301387e+00 -8.796550e-01 -4.863022e-01 1.898130e+00 
107 857 0 0 0 3.082909e-01 -1.300011e+00 -8.830073e-01 -4.886770e-01 1.896855e+00 
108 865 0 0 0 3.093413e-01 -1.295858e+00 -8.911739e-01 -4.946420e-01 1.894364e+00 
109 873 0 0 0 3.123448e-01 -1.291999e+00 -8.958559e-01 -4.966302e-01 1.895460e+00 
110 881 0 0 0 3.134221e-01 -1.291516e+00 -8.982376e-01 -4.947235e-01 1.894806e+00 
111 889 0 0 0 3.141910e-01 -1.291513e+00 -8.973977e-01 -4.943071e-01 1.896826e+00 
112 897 0 0 0 3.125314e-01 -1.290841e+00 -9.007326e-01 -4.967214e-01 1.895930e+00 
113 905 0 0 0 3.172021e-01 -1.288350e+00 -9.004968e-01 -4.968793e-01 1.899183e+00 
114 913 0 0 0 3.138576e-01 -1.291303e+00 -8.996350e-01 -4.973648e-01 1.897766e+00 
115 921 0 0 0 3.146307e-01 -1.290784e+00 -8.972303e-01 -4.953950e-01 1.898098e+00 
116 929 0 0 0 3.130390e-01 -1.292309e+00 -8.958411e-01 -4.962770e-01 1.897217e+00 
117 937 0 0 0 3.150211e-01 -1.290359e+00 -8.962365e-01 -4.966046e-01 1.897987e+00 
118 945 0 0 0 3.149820e-01 -1.291258e+00 -8.947241e-01 -4.954753e-01 1.898521e+00 
119 953 0 0 0 3.149845e-01 -1.291286e+00 -8.933384e-01 -4.936817e-01 1.899266e+00 
120 961 0 0 0 3.151952e-01 -1.290993e+00 -8.938143e-01 -4.937326e-01 1.899185e+00 
121 969 0 0 0 3.133751e-01 -1.292233e+00 -8.942356e-01 -4.946131e-01 1.897726e+00 
122 977 0 0 0 3.129116e-01 -1.292299e+00 -8.954418e-01 -4.956284e-01 1.897099e+00 
123 985 0 0 0 3.129787e-01 -1.291599e+00 -8.975468e-01 -4.965915e-01 1.896966e+00 
124 993 0 0 0 3.126658e-01 -1.291607e+00 -8.980477e-01 -4.980163e-01 1.896442e+00 
125 1001 0 0 0 3.126258e-01 -1.292087e+00 -8.970702e-01 -4.968038e-01 1.896102e+00 
126 1009 0 0 0 3.130082e-01 -1.291896e+00 -8.964200e-01 -4.962414e-01 1.896876e+00 
127 1017 0 0 0 3.138903e-01 -1.291179e+00 -8.971351e-01 -4.961659e-01 1.897464e+00 
128 1025 0 0 0 3.131890e-01 -1.291566e+00 -8.967408e-01 -4.965928e-01 1.896828e+00 
129 1033 0 0 0 3.132082e-01 -1.291832e+00 -8.959484e-01 -4.960167e-01 1.897248e+00 
130 1041 0 0 0 3.129191e-01 -1.292200e+00 -8.953227e-01 -4.954364e-01 1.897202e+00 
131 1049 0 0 0 3.130973e-01 -1.291934e+00 -8.959117e-01 -4.960271e-01 1.897222e+00 
132 1057 0 0 0 3.131786e-01 -1.291764e+00 -8.960880e-01 -4.959899e-01 1.897239e+00 
133 1065 0 0 0 3.131064e-01 -1.291901e+00 -8.961348e-01 -4.958467e-01 1.897313e+00 
134 1073 0 0 0 3.132808e-01 -1.291770e+00 -8.958960e-01 -4.956807e-01 1.897357e+00 
135 1081 0 0 0 3.132621e-01 -1.291779e+00 -8.960014e-01 -4.957849e-01 1.897280e+00 
136 1089 0 0 0 3.133886e-01 -1.291679e+00 -8.961118e-01 -4.957817e-01 1.897338e+00 
137 1097 0 0 0 3.131712e-01 -1.291742e+00 -8.962525e-01 -4.959162e-01 1.897182e+00 
138 1105 0 0 0 3.131398e-01 -1.291825e+00 -8.962169e-01 -4.958785e-01 1.897250e+00 
139 1113 0 0 0 3.131767e-01 -1.291807e+00 -8.961990e-01 -4.958850e-01 1.897287e+00 
140 1121 0 0 0 3.132947e-01 -1.291747e+00 -8.961734e-01 -4.957543e-01 1.897402e+00 
141 1129 0 0 0 3.131931e-01 -1.291749e+00 -8.963076e-01 -4.958706e-01 1.897301e+00 
142 1137 0 0 0 3.132335e-01 -1.291757e+00 -8.962050e-01 -4.957762e-01 1.897360e+00 
143 1145 0 0 0 3.132709e-01 -1.291738e+00 -8.962444e-01 -4.958102e-01 1.897358e+00 
144 1153 0 0 0 3.132409e-01 -1.291778e+00 -8.962725e-01 -4.958341e-01 1.897344e+00 
145 1161 0 0 0 3.132746e-01 -1.291729e+00 -8.962870e-01 -4.958222e-01 1.897363e+00 
146 1169 0 0 0 3.132523e-01 -1.291725e+00 -8.963039e-01 -4.958414e-01 1.897335e+00 
147 1177 0 0 0 3.132772e-01 -1.291721e+00 -8.962707e-01 -4.958151e-01 1.897359e+00 
148 1185 0 0 0 3.132577e-01 -1.291740e+00 -8.962389e-01 -4.958188e-01 1.897344e+00 
149 1193 0 0 0 3.132536e-01 -1.291744e+00 -8.962607e-01 -4.958248e-01 1.897341e+00 
150 1201 0 0 0 3.132651e-01 -1.291721e+00 -8.962901e-01 -4.958486e-01 1.897345e+00 
151 1209 0 0 0 3.132673e-01 -1.291722e+00 -8.962703e-01 -4.958591e-01 1.897347e+00 
152 1217 0 0 0 3.132534e-01 -1.291738e+00 -8.962655e-01 -4.958564e-01 1.897344e+00 
153 1225 0 0 0 3.132455e-01 -1.291735e+00 -8.962779e-01 -4.958733e-01 1.897321e+00 
154 1233 0 0 0 3.132397e-01 -1.291751e+00 -8.962606e-01 -4.958723e-01 1.897318e+00 
155 1241 0 0 0 3.132528e-01 -1.291738e+00 -8.962801e-01 -4.958927e-01 1.897316e+00 
156 1249 0 0 0 3.132518e-01 -1.291739e+00 -8.962810e-01 -4.958882e-01 1.897316e+00 
157 1257 0 0 0 3.132529e-01 -1.291735e+00 -8.962878e-01 -4.958860e-01 1.897314e+00 
158 1265 0 0 0 3.132481e-01 -1.291735e+00 -8.962975e-01 -4.958851e-01 1.897315e+00 
159 1273 0 0 0 3.132508e-01 -1.291736e+00 -8.962986e-01 -4.958847e-01 1.897319e+00 
160 1281 0 0 0 3.132600e-01 -1.291726e+00 -8.963013e-01 -4.958887e-01 1.897319e+00 
161 1289 0 0 0 3.132641e-01 -1.291721e+00 -8.963150e-01 -4.958841e-01 1.897325e+00 
162 1297 0 0 0 3.132583e-01 -1.291723e+00 -8.963180e-01 -4.958915e-01 1.897321e+00 
163 1305 0 0 0 3.132565e-01 -1.291724e+00 -8.963172e-01 -4.958936e-01 1.897318e+00 
164 1313 0 0 0 3.132588e-01 -1.291725e+00 -8.963126e-01 -4.958936e-01 1.897320e+00 
165 1321 0 0 0 3.132565e-01 -1.291729e+00 -8.963089e-01 -4.958920e-01 1.897320e+00 
166 1329 0 0 0 3.132564e-01 -1.291731e+00 -8.963004e-01 -4.958883e-01 1.897320e+00 
167 1337 0 0 0 3.132575e-01 -1.291729e+00 -8.963041e-01 -4.958920e-01 1.897318e+00 
168 1345 0 0 0 3.132563e-01 -1.291730e+00 -8.963028e-01 -4.958893e-01 1.897319e+00 
169 1353 0 0 0 3.132572e-01 -1.291728e+00 -8.963044e-01 -4.958907e-01 1.897318e+00 
170 1361 0 0 0 3.132561e-01 -1.291730e+00 -8.963021e-01 -4.958904e-01 1.897318e+00 
171 1369 0 0 0 3.132564e-01 -1.291730e+00 -8.963012e-01 -4.958886e-01 1.897319e+00 
172 1377 0 0 0 3.132566e-01 -1.291730e+00 -8.963019e-01 -4.958896e-01 1.897320e+00 
173 1385 0 0 0 3.132571e-01 -1.291729e+00 -8.963010e-01 -4.958899e-01 1.897320e+00 
174 1393 0 0 0 3.132566e-01 -1.291729e+00 -8.963022e-01 -4.958901e-01 1.897320e+00 
175 1401 0 0 0 3.132581e-01 -1.291728e+00 -8.963039e-01 -4.958913e-01 1.897320e+00 
176 1409 0 0 0 3.132586e-01 -1.291727e+00 -8.963044e-01 -4.958917e-01 1.897320e+00 
177 1417 0 0 0 3.132582e-01 -1.291728e+00 -8.963044e-01 -4.958912e-01 1.897320e+00 
178 1425 0 0 0 3.132580e-01 -1.291728e+00 -8.963042e-01 -4.958912e-01 1.897320e+00 
179 1433 0 0 0 3.132579e-01 -1.291728e+00 -8.963026e-01 -4.958902e-01 1.897320e+00 
180 1441 0 0 0 3.132581e-01 -1.291729e+00 -8.963019e-01 -4.958903e-01 1.897320e+00 
181 1449 0 0 0 3.132576e-01 -1.291729e+00 -8.963018e-01 -4.958901e-01 1.897320e+00 
182 1457 0 0 0 3.132576e-01 -1.291729e+00 -8.963015e-01 -4.958894e-01 1.897321e+00 
183 1465 0 0 0 3.132576e-01 -1.291729e+00 -8.963012e-01 -4.958894e-01 1.897321e+00 
184 1473 0 0 0 3.132577e-01 -1.291729e+00 -8.963008e-01 -4.958891e-01 1.897321e+00 
185 1481 0 0 0 3.132577e-01 -1.291729e+00 -8.963011e-01 -4.958894e-01 1.897321e+00 
186 1489 0 0 0 3.132579e-01 -1.291729e+00 -8.963012e-01 -4.958892e-01 1.897321e+00 
187 1497 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958892e-01 1.897321e+00 
188 1505 0 0 0 3.132579e-01 -1.291729e+00 -8.963013e-01 -4.958894e-01 1.897321e+00 
189 1513 0 0 0 3.132580e-01 -1.291729e+00 -8.963016e-01 -4.958896e-01 1.897321e+00 
190 1521 0 0 0 3.132579e-01 -1.291729e+00 -8.963017e-01 -4.958898e-01 1.897321e+00 
191 1529 0 0 0 3.132580e-01 -1.291729e+00 -8.963016e-01 -4.958896e-01 1.897321e+00 
192 1537 0 0 0 3.132580e-01 -1.291729e+00 -8.963016e-01 -4.958896e-01 1.897321e+00 
193 1545 0 0 0 3.132580e-01 -1.291729e+00 -8.963015e-01 -4.958895e-01 1.897321e+00 
194 1553 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958895e-01 1.897321e+00 
195 1561 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
196 1569 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
197 1577 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
198 1585 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
199 1593 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
200 1601 0 0 0 3.132581e-01 -1.291729e+00 -8.963013e-01 -4.958895e-01 1.897321e+00 
201 1609 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
202 1617 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
203 1625 0 0 0 3.132581e-01 -1.291729e+00 -8.963016e-01 -4.958897e-01 1.897321e+00 
204 1633 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
205 1641 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
206 1649 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
207 1657 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
208 1665 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
209 1673 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
210 1681 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
211 1689 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
212 1697 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958895e-01 1.897321e+00 
213 1705 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
214 1713 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
215 1721 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
216 1729 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
217 1737 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
218 1745 0 0 0 3.132581e-01 -1.291729e+00 -8.963015e-01 -4.958896e-01 1.897321e+00 
219 1753 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
220 1761 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
221 1769 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
222 1777 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
223 1785 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
224 1793 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
225 1801 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
226 1809 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
227 1817 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
228 1825 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
229 1833 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
230 1841 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
231 1849 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
232 1857 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
233 1865 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
234 1873 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
235 1881 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
236 1889 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
237 1897 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
238 1905 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
239 1913 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
240 1921 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
241 1929 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
242 1937 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
243 1945 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
244 1953 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
245 1961 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
246 1969 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
247 1977 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
248 1985 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
249 1993 0 0 0 3.132581e-01 -1.291729e+00 -8.963014e-01 -4.958896e-01 1.897321e+00 
